kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
8257205,K01986.02,Kepler-1038 c,CONFIRMED,CANDIDATE,0.989,0,0,0,0,7.12766417,136.00586,0.125,2.491,229.2,1.21,784.0,89.24,16.0,2,q1_q17_dr25_tce,5159.0,4.548,0.821,298.97217,44.132381,14.839
9044228,K01988.01,Kepler-1039 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,0.934885365,131.580676,0.731,1.4083,270.4,3.21,2080.0,4435.29,57.8,1,q1_q17_dr25_tce,4777.0,3.909,1.795,298.3266,45.31551,14.145
10779233,K01989.01,Kepler-1040 b,CONFIRMED,CANDIDATE,0.861,0,0,0,0,201.118319,187.56986,0.001,10.328,584.8,2.28,300.0,1.92,34.7,1,q1_q17_dr25_tce,5646.0,4.447,0.954,283.11377,48.13139,13.328
11614617,K01990.01,Kepler-1041 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.7577652,142.06826,0.896,6.998,458.7,2.44,644.0,40.74,37.6,1,q1_q17_dr25_tce,6106.0,4.487,0.966,293.88177,49.683151,14.49
11450414,K01992.01,Kepler-347 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.7983174,133.64979,0.738,6.401,336.6,2.88,908.0,160.33,38.2,1,q1_q17_dr25_tce,5592.0,4.115,1.451,289.19958,49.305721,14.513
11450414,K01992.02,Kepler-347 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,27.3214242,154.29833,0.983,4.836,279.6,3.61,705.0,58.35,14.9,2,q1_q17_dr25_tce,5592.0,4.115,1.451,289.19958,49.305721,14.513
11450414,K01992.03,Kepler-347 d,CONFIRMED,FALSE POSITIVE,0.017,0,0,1,0,85.517344,181.351,0.944,9.331,270.2,3.04,482.0,12.75,12.9,3,q1_q17_dr25_tce,5592.0,4.115,1.451,289.19958,49.305721,14.513
4736569,K01996.01,Kepler-1042 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.13200555,132.91155,0.03,3.1683,911.6,1.67,574.0,25.66,37.6,1,q1_q17_dr25_tce,4777.0,4.689,0.561,288.66891,39.824009,15.629
10384798,K01997.01,Kepler-1043 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,38.505224,158.30491,0.654,5.941,695.2,2.45,532.0,18.98,35.5,1,q1_q17_dr25_tce,5974.0,4.504,0.881,281.66299,47.568581,14.777
9834040,K01998.01,Kepler-1044 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.77408984,135.95524,0.026,2.6215,520.3,2.5,1058.0,295.82,33.6,1,q1_q17_dr25_tce,6246.0,4.433,1.092,293.14447,46.666241,15.368
8802693,K02000.01,Kepler-1045 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,26.41044199,149.39541,0.674,3.0715,991.1,2.45,512.0,16.27,31.2,1,q1_q17_dr25_tce,5448.0,4.613,0.734,284.18329,45.0741,15.593
6061773,K02001.01,Kepler-1783 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.27745764,138.25667,0.261,2.713,197.2,2.46,1088.0,331.35,17.3,1,q1_q17_dr25_tce,5129.0,3.884,1.781,297.02109,41.377171,13.115
10024701,K02002.01,Kepler-1046 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.37504582,139.05924,0.927,3.208,251.1,2.05,786.0,90.16,15.7,1,q1_q17_dr25_tce,5931.0,4.403,1.053,296.75574,46.998291,13.286
12154526,K02004.01,Kepler-1047 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,56.1886436,146.37945,0.873,6.5272,346.2,2.56,503.0,15.13,35.6,1,q1_q17_dr25_tce,5700.0,4.327,1.176,288.64627,50.788979,13.351
12154526,K02004.02,Kepler-1047 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.18899015,133.52624,0.526,2.722,66.2,0.98,1309.0,693.65,18.4,2,q1_q17_dr25_tce,5700.0,4.327,1.176,288.64627,50.788979,13.351
6665512,K02005.01,Kepler-1048 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.92101452,135.64343,0.771,4.3591,529.7,1.48,619.0,34.85,39.9,1,q1_q17_dr25_tce,4461.0,4.661,0.585,281.89835,42.165791,14.832
10525027,K02006.01,Kepler-1049 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.27344784,134.45023,0.44,1.7292,262.5,0.81,625.0,36.05,34.0,1,q1_q17_dr25_tce,3758.0,4.769,0.496,287.34674,47.772961,14.22
11069176,K02007.01,Kepler-1050 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,15.3789014,143.40629,0.359,4.662,185.1,2.94,1039.0,275.53,17.6,1,q1_q17_dr25_tce,5817.0,3.877,2.153,282.92499,48.626389,13.127
11069176,K02007.02,Kepler-1050 c,CONFIRMED,CANDIDATE,0.974,0,0,0,0,21.1285655,149.27632,0.36,3.852,176.7,2.88,935.0,180.55,12.5,2,q1_q17_dr25_tce,5817.0,3.877,2.153,282.92499,48.626389,13.127
5631630,K02010.01,Kepler-1051 b,CONFIRMED,CANDIDATE,0.879,0,0,0,0,25.96190067,138.96908,0.02,6.2732,350.3,3.25,850.0,123.11,37.5,1,q1_q17_dr25_tce,6369.0,4.088,1.729,295.15811,40.898849,13.2
5384079,K02011.01,Kepler-348 b,CONFIRMED,CANDIDATE,0.989,0,0,0,0,7.05675145,132.53512,0.631,2.0261,130.0,1.68,1196.0,483.95,25.2,1,q1_q17_dr25_tce,6388.0,4.244,1.402,297.25504,40.54837,12.556
5384079,K02011.02,Kepler-348 c,CONFIRMED,CANDIDATE,0.947,0,0,0,0,17.2653659,135.3549,0.007,5.02,67.9,1.16,888.0,146.92,13.9,2,q1_q17_dr25_tce,6388.0,4.244,1.402,297.25504,40.54837,12.556
9839821,K02012.01,Kepler-1052 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,34.8536903,164.04668,0.493,5.333,767.7,2.4,522.0,17.62,27.0,1,q1_q17_dr25_tce,5818.0,4.554,0.848,295.34271,46.602261,14.876
9839821,K02012.02,Kepler-1052 c,CONFIRMED,CANDIDATE,0.877,0,0,0,0,180.921729,234.3344,0.025,8.99,742.4,2.3,302.0,1.96,16.2,2,q1_q17_dr25_tce,5818.0,4.554,0.848,295.34271,46.602261,14.876
4056616,K02013.01,Kepler-1053 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.41434868,132.42878,0.221,1.2701,191.0,0.97,953.0,195.08,30.0,1,q1_q17_dr25_tce,4507.0,4.573,0.724,291.41864,39.127419,13.156
8492026,K02016.01,Kepler-1054 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.30656389,132.44098,0.894,4.1107,257.0,1.95,1177.0,453.2,39.8,1,q1_q17_dr25_tce,6108.0,4.466,1.03,290.60114,44.556381,14.136
8750043,K02017.01,Kepler-1055 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.29503515,132.69329,0.16,1.654,172.1,1.18,1304.0,681.51,11.6,1,q1_q17_dr25_tce,5637.0,4.482,0.909,290.48676,44.932621,13.09
9973109,K02018.01,Kepler-1056 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,27.495634,133.28538,0.664,4.858,483.3,2.11,590.0,28.66,24.7,1,q1_q17_dr25_tce,5657.0,4.401,0.911,299.526,46.899261,14.55
6226290,K02019.01,Kepler-1057 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.08826442,137.34334,0.133,4.1847,889.4,2.66,724.0,64.97,34.2,1,q1_q17_dr25_tce,5853.0,4.529,0.895,297.45215,41.558128,15.624
9349482,K02020.01,Kepler-1058 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,110.9643706,187.04621,0.729,12.831,1283.2,2.11,239.0,0.77,42.1,1,q1_q17_dr25_tce,4441.0,4.695,0.546,294.59579,45.875031,15.498
6356207,K02021.01,Kepler-1059 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.76417012,132.35462,0.287,2.0111,558.4,1.7,908.0,160.99,27.2,1,q1_q17_dr25_tce,5063.0,4.617,0.728,289.22021,41.706478,15.484
8564674,K02022.01,Kepler-349 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.92972237,135.49811,0.048,2.518,412.1,1.92,972.0,210.95,8.9,1,q1_q17_dr25_tce,5741.0,4.492,0.956,293.67648,44.615582,14.746
8564674,K02022.02,Kepler-349 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.2476121,138.2196,0.116,3.209,402.7,1.9,763.0,80.29,6.8,2,q1_q17_dr25_tce,5741.0,4.492,0.956,293.67648,44.615582,14.746
8578780,K02023.01,Kepler-1784 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,13.59051547,133.07217,0.232,3.784,621.9,2.4,724.0,64.8,27.7,1,q1_q17_dr25_tce,5442.0,4.409,0.974,297.95416,44.66748,15.15
4544907,K02024.01,Kepler-1060 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,46.8776724,137.66791,0.834,10.041,539.8,2.62,484.0,13.01,37.5,1,q1_q17_dr25_tce,5504.0,4.418,0.993,286.02518,39.630932,14.632
4636578,K02025.01,Kepler-350 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.84850835,148.39117,0.849,5.8919,391.2,3.29,888.0,146.82,43.5,1,q1_q17_dr25_tce,6188.0,4.152,1.465,285.41962,39.706108,13.781
4636578,K02025.02,Kepler-350 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,26.1363443,131.61796,0.187,6.613,362.2,2.8,782.0,88.29,38.1,2,q1_q17_dr25_tce,6188.0,4.152,1.465,285.41962,39.706108,13.781
4636578,K02025.03,Kepler-350 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,11.1895709,140.63504,0.541,5.3,143.3,1.81,1037.0,273.37,19.9,3,q1_q17_dr25_tce,6188.0,4.152,1.465,285.41962,39.706108,13.781
11923284,K02026.01,Kepler-1061 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.757977384,131.87907,0.875,2.1489,211.0,1.69,1332.0,744.97,22.5,1,q1_q17_dr25_tce,5919.0,4.435,1.0,296.23001,50.27523,13.263
7102316,K02028.01,Kepler-351 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,57.2488518,184.6864,0.022,6.083,1455.6,3.19,431.0,8.17,29.8,1,q1_q17_dr25_tce,5642.0,4.542,0.846,286.4527,42.657879,15.99
7102316,K02028.02,Kepler-351 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,37.0551726,200.20176,0.884,5.439,1028.8,3.19,498.0,14.59,23.2,2,q1_q17_dr25_tce,5642.0,4.542,0.846,286.4527,42.657879,15.99
7102316,K02028.03,Kepler-351 d,CONFIRMED,CANDIDATE,0.985,0,0,0,0,142.545,202.88,0.015,8.75,905.4,2.52,318.0,2.42,13.7,3,q1_q17_dr25_tce,5642.0,4.542,0.846,286.4527,42.657879,15.99
9489524,K02029.01,Kepler-352 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.33269981,136.90909,0.893,2.174,300.4,1.61,591.0,28.76,17.5,1,q1_q17_dr25_tce,5208.0,4.563,0.772,299.89651,46.051971,12.957
9489524,K02029.02,Kepler-352 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.05550267,173.2234,0.061,2.951,147.7,0.92,694.0,54.96,13.6,2,q1_q17_dr25_tce,5208.0,4.563,0.772,299.89651,46.051971,12.957
9489524,K02029.03,Kepler-352 d,CONFIRMED,CANDIDATE,0.999,0,0,0,0,6.8873113,132.0711,0.489,2.214,85.3,0.72,788.0,90.91,8.1,3,q1_q17_dr25_tce,5208.0,4.563,0.772,299.89651,46.051971,12.957
5940165,K02031.01,Kepler-1062 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.30413878,140.33868,0.488,1.9254,637.3,1.67,583.0,27.35,24.2,1,q1_q17_dr25_tce,4458.0,4.611,0.658,283.89941,41.221611,14.796
2985767,K02032.01,Kepler-1063 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.07969236,139.96053,0.544,1.375,169.5,2.08,931.0,177.81,26.2,1,q1_q17_dr25_tce,5821.0,4.097,1.547,290.52676,38.142979,12.261
2304320,K02033.01,Kepler-1064 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,16.54081386,133.95274,0.688,2.5996,370.0,1.57,570.0,24.87,32.8,1,q1_q17_dr25_tce,5064.0,4.572,0.769,291.74164,37.688938,13.755
3657758,K02034.01,Kepler-1065 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.609313059,133.79024,0.408,1.7752,1375.1,3.26,1092.0,336.16,35.0,1,q1_q17_dr25_tce,5668.0,4.545,0.868,294.51126,38.790501,15.54
3657758,K02034.02,Kepler-1065 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.3702932,133.6801,0.003,1.666,224.8,1.29,1256.0,588.1,7.0,2,q1_q17_dr25_tce,5668.0,4.545,0.868,294.51126,38.790501,15.54
9790806,K02035.01,Kepler-1066 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.93155546,131.76708,0.861,1.614,504.9,2.25,1290.0,655.43,8.6,1,q1_q17_dr25_tce,5461.0,4.552,0.858,298.86658,46.502239,13.007
6382217,K02036.01,Kepler-353 c,CONFIRMED,CANDIDATE,0.978,0,0,0,0,8.41100305,133.79856,0.905,2.4553,755.6,1.8,472.0,11.71,27.6,1,q1_q17_dr25_tce,3757.0,4.718,0.539,296.85663,41.758179,15.773
6382217,K02036.02,Kepler-353 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.79529495,136.77974,0.714,2.272,334.3,1.05,534.0,19.23,14.8,2,q1_q17_dr25_tce,3757.0,4.718,0.539,296.85663,41.758179,15.773
9634821,K02037.01,Kepler-1995 b,CONFIRMED,CANDIDATE,0.979,0,0,0,0,73.7578875,183.72348,0.714,2.69,1836.9,4.28,375.0,4.66,20.2,1,q1_q17_dr25_tce,5029.0,4.429,0.93,284.34274,46.316551,15.213
8950568,K02038.01,Kepler-85 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.30537702,139.7437,0.489,3.751,365.6,1.69,809.0,101.43,28.5,1,q1_q17_dr25_tce,5435.0,4.495,0.873,290.97342,45.290321,14.779
8950568,K02038.02,Kepler-85 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.51353325,139.42461,0.596,4.301,430.8,1.88,706.0,58.69,30.0,2,q1_q17_dr25_tce,5435.0,4.495,0.873,290.97342,45.290321,14.779
8950568,K02038.03,Kepler-85 d,CONFIRMED,CANDIDATE,0.889,0,0,0,0,17.9134215,135.52921,0.832,4.364,197.8,1.39,626.0,36.38,11.4,4,q1_q17_dr25_tce,5435.0,4.495,0.873,290.97342,45.290321,14.779
8950568,K02038.04,Kepler-85 e,CONFIRMED,CANDIDATE,0.998,0,0,0,0,25.2149143,152.6912,0.599,5.76,174.1,1.19,559.0,23.05,9.9,3,q1_q17_dr25_tce,5435.0,4.495,0.873,290.97342,45.290321,14.779
8804845,K02039.01,Kepler-1067 c,CONFIRMED,CANDIDATE,0.951,0,0,0,0,5.42586901,135.86589,0.1,2.5342,259.0,1.48,973.0,211.66,26.1,1,q1_q17_dr25_tce,5594.0,4.489,0.934,285.38742,45.049049,14.305
8804845,K02039.02,Kepler-1067 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,0.762132307,131.61542,0.399,1.22,63.7,0.75,1872.0,2913.14,11.5,2,q1_q17_dr25_tce,5594.0,4.489,0.934,285.38742,45.049049,14.305
10480915,K02040.01,Kepler-1785 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,19.58561177,132.36472,0.964,1.755,532.9,3.09,666.0,46.51,27.1,1,q1_q17_dr25_tce,5618.0,4.401,0.996,295.79218,47.600101,14.18
3448130,K02043.01,Kepler-1786 b,CONFIRMED,CANDIDATE,0.983,0,0,0,0,78.5461106,144.06871,0.044,8.689,658.7,3.55,501.0,14.85,35.6,1,q1_q17_dr25_tce,5808.0,4.172,1.397,292.5878,38.52203,14.087
9656252,K02044.01,Kepler-1068 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.92342126,145.81407,0.515,4.1864,1125.3,3.4,702.0,57.37,40.8,1,q1_q17_dr25_tce,5786.0,4.465,0.99,294.64816,46.392361,15.818
6026438,K02045.01,Kepler-354 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.47665801,135.70431,0.788,2.5482,648.0,2.01,741.0,71.0,32.1,1,q1_q17_dr25_tce,4650.0,4.589,0.706,285.75146,41.33564,15.549
6026438,K02045.02,Kepler-354 d,CONFIRMED,FALSE POSITIVE,0.4,0,0,1,0,24.2101973,141.4698,0.45,4.046,458.0,1.5,451.0,9.8,14.1,2,q1_q17_dr25_tce,4650.0,4.589,0.706,285.75146,41.33564,15.549
6026438,K02045.03,Kepler-354 c,CONFIRMED,CANDIDATE,0.992,0,0,0,0,16.9348104,137.2502,0.471,3.408,346.3,1.31,508.0,15.77,11.5,3,q1_q17_dr25_tce,4650.0,4.589,0.706,285.75146,41.33564,15.549
10663396,K02046.01,Kepler-1069 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,23.8990075,151.39847,0.153,15.955,293.4,3.26,823.0,108.3,61.5,1,q1_q17_dr25_tce,5511.0,3.914,1.93,290.97934,47.988998,13.153
11457726,K02047.01,Kepler-1070 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.22161107,131.99094,0.838,3.4117,165.0,1.59,1101.0,348.15,29.0,1,q1_q17_dr25_tce,6277.0,4.417,1.097,293.19537,49.316502,13.977
8956206,K02048.01,Kepler-1071 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.17998508,132.72278,0.175,2.1094,750.5,2.12,814.0,104.06,29.0,1,q1_q17_dr25_tce,5149.0,4.551,0.791,293.05801,45.248821,15.801
9649706,K02049.01,Kepler-1072 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.569066598,133.04032,0.097,2.7803,147.2,1.68,1849.0,2763.39,48.7,1,q1_q17_dr25_tce,5821.0,4.172,1.395,292.04437,46.329029,13.93
7265298,K02051.01,Kepler-355 c,CONFIRMED,CANDIDATE,0.862,0,0,0,0,25.7626846,147.6963,0.327,6.908,619.5,2.66,633.0,37.99,38.0,1,q1_q17_dr25_tce,5739.0,4.381,1.069,285.79947,42.811779,15.087
7265298,K02051.02,Kepler-355 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,11.0317836,362.3431,0.405,4.753,182.3,1.45,840.0,117.67,14.1,2,q1_q17_dr25_tce,5739.0,4.381,1.069,285.79947,42.811779,15.087
2307415,K02053.01,Kepler-356 c,CONFIRMED,CANDIDATE,0.978,0,0,0,0,13.12162167,133.39526,0.807,3.6138,196.9,1.99,913.0,164.48,32.7,2,q1_q17_dr25_tce,6140.0,4.265,1.277,292.42108,37.682819,12.992
2307415,K02053.02,Kepler-356 b,CONFIRMED,CANDIDATE,0.983,0,0,0,0,4.6126736,132.7757,0.755,3.0643,133.2,1.6,1294.0,663.8,34.3,1,q1_q17_dr25_tce,6140.0,4.265,1.277,292.42108,37.682819,12.992
3128552,K02055.01,Kepler-1073 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,8.67890312,133.03651,0.203,3.5317,540.6,2.56,905.0,158.43,37.4,1,q1_q17_dr25_tce,5509.0,4.308,1.116,294.15271,38.23304,14.523
3128552,K02055.02,Kepler-1073 c,CONFIRMED,CANDIDATE,0.986,0,0,0,0,4.02582434,135.42508,0.017,2.8059,265.3,1.79,1169.0,440.08,23.9,2,q1_q17_dr25_tce,5509.0,4.308,1.116,294.15271,38.23304,14.523
3128552,K02055.03,Kepler-1073 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.50475282,133.63645,0.13,2.376,181.1,1.48,1369.0,828.59,18.9,3,q1_q17_dr25_tce,5509.0,4.308,1.116,294.15271,38.23304,14.523
10134152,K02056.01,Kepler-1787 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,39.3135699,154.93767,0.006,5.0137,500.1,2.07,540.0,20.04,33.8,1,q1_q17_dr25_tce,6060.0,4.509,0.925,289.06433,47.11742,14.476
9573685,K02057.01,Kepler-1074 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.94565516,133.99359,0.229,2.1604,401.2,1.12,568.0,24.71,28.5,1,q1_q17_dr25_tce,3974.0,4.7,0.564,284.47653,46.252579,15.026
10329835,K02058.01,Kepler-1075 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.52373073,131.61813,0.942,1.4796,364.7,1.26,818.0,105.95,34.1,1,q1_q17_dr25_tce,3746.0,4.736,0.51,287.50116,47.469269,15.313
12301181,K02059.01,Kepler-1076 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,6.14728341,134.87289,0.188,2.7645,119.7,0.79,770.0,83.18,26.8,1,q1_q17_dr25_tce,4997.0,4.598,0.746,287.59009,51.06057,12.906
9279354,K02060.01,Kepler-1788 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.800111267,132.04865,0.806,1.0237,706.7,2.13,956.0,197.81,33.5,1,q1_q17_dr25_tce,4786.0,4.579,0.704,291.22433,45.778091,15.229
12061969,K02061.01,Kepler-2001 c,CONFIRMED,FALSE POSITIVE,0.0,0,1,0,0,14.09258319,141.1447066,0.586,4.1536,530.4,1.82,597.0,30.1,17.8,1,q1_q17_dr25_tce,5081.0,4.596,0.77,291.65952,50.583881,15.753
12061969,K02061.02,Kepler-2001 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,1.090011003,131.58066,0.531,1.5,174.8,1.04,1402.0,911.28,12.6,2,q1_q17_dr25_tce,5081.0,4.596,0.77,291.65952,50.583881,15.753
6774880,K02062.01,Kepler-1077 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,34.3511339,134.19046,0.88,4.4408,599.4,2.75,576.0,26.1,28.8,1,q1_q17_dr25_tce,6091.0,4.487,0.967,291.03363,42.26786,14.998
7449541,K02063.01,Kepler-1078 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.00725068,131.90484,0.897,4.4302,285.8,1.56,1122.0,373.99,30.0,1,q1_q17_dr25_tce,5667.0,4.587,0.781,293.20059,43.050041,15.62
6342333,K02065.01,Kepler-1789 b,CONFIRMED,CANDIDATE,0.968,0,0,0,0,80.2321467,162.39301,0.911,4.656,888.7,3.24,380.0,4.91,24.9,1,q1_q17_dr25_tce,5436.0,4.505,0.888,282.86319,41.79668,14.32
3239671,K02066.01,Kepler-1678 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,147.97391,263.08561,0.034,6.854,1267.1,3.33,329.0,2.78,26.4,1,q1_q17_dr25_tce,5578.0,4.44,0.95,292.59164,38.399658,14.904
9304101,K02067.01,Kepler-1079 b,CONFIRMED,CANDIDATE,0.975,0,0,0,0,13.24503482,142.00573,0.498,4.4078,156.1,1.77,887.0,146.31,35.7,1,q1_q17_dr25_tce,5636.0,4.147,1.39,299.5495,45.769749,12.584
11360571,K02069.01,Kepler-1080 b,CONFIRMED,CANDIDATE,0.937,0,0,0,0,77.2550726,159.32399,0.837,10.214,589.5,3.7,548.0,21.37,44.0,1,q1_q17_dr25_tce,6564.0,4.255,1.356,296.46448,49.182907,13.754
6035124,K02071.01,Kepler-1081 b,CONFIRMED,CANDIDATE,0.9,0,0,0,0,3.85690686,134.47405,0.466,2.0808,127.8,0.93,972.0,210.44,24.3,1,q1_q17_dr25_tce,5272.0,4.574,0.813,289.44452,41.31776,13.746
12058147,K02072.01,Kepler-1082 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.54320541,131.5554,0.217,2.5779,91.2,1.23,1827.0,2636.85,35.2,1,q1_q17_dr25_tce,5866.0,4.2,1.282,289.35867,50.59848,13.38
8164257,K02073.01,Kepler-357 d,CONFIRMED,CANDIDATE,0.993,0,0,0,0,49.5004725,139.04294,0.162,5.772,965.2,2.49,402.0,6.2,27.8,2,q1_q17_dr25_tce,4954.0,4.5,0.828,291.2431,44.00872,15.565
8164257,K02073.02,Kepler-357 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.47539108,137.5825,0.486,2.7048,530.6,1.92,793.0,93.41,28.1,1,q1_q17_dr25_tce,4954.0,4.5,0.828,291.2431,44.00872,15.565
8164257,K02073.03,Kepler-357 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,16.85825609,142.34289,0.763,2.0728,759.6,2.51,576.0,26.05,21.8,3,q1_q17_dr25_tce,4954.0,4.5,0.828,291.2431,44.00872,15.565
8866137,K02074.01,Kepler-1083 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,33.4178173,155.58781,0.913,4.645,1166.8,3.13,448.0,9.56,28.4,1,q1_q17_dr25_tce,5136.0,4.607,0.744,283.16196,45.198311,15.824
10857519,K02075.01,Kepler-1084 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.053341891,134.51606,0.966,2.596,65.5,1.44,1737.0,2154.14,23.2,1,q1_q17_dr25_tce,6084.0,4.204,1.358,290.10196,48.251141,12.217
9517393,K02076.01,Kepler-1085 c,CONFIRMED,CANDIDATE,0.992,0,0,0,0,56.7769831,181.09789,0.703,6.864,884.3,3.21,491.0,13.74,33.6,2,q1_q17_dr25_tce,6063.0,4.476,1.012,287.47763,46.141178,15.273
9517393,K02076.02,Kepler-1085 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,219.3215562,320.72862,0.244,12.4124,3628.7,6.11,313.0,2.27,93.8,1,q1_q17_dr25_tce,6063.0,4.476,1.012,287.47763,46.141178,15.273
9351316,K02078.01,Kepler-1086 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.78429232,137.88207,0.658,3.1136,1009.5,2.14,433.0,8.3,23.8,1,q1_q17_dr25_tce,4243.0,4.637,0.641,295.25116,45.842972,15.561
9351316,K02078.02,Kepler-1086 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,161.515617,176.49978,0.001,6.548,2215.3,2.88,211.0,0.47,25.2,2,q1_q17_dr25_tce,4243.0,4.637,0.641,295.25116,45.842972,15.561
9473078,K02079.01,Kepler-1087 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,0.693842661,132.18157,0.195,1.6197,49.3,0.83,2161.0,5182.78,28.9,1,q1_q17_dr25_tce,5457.0,4.239,1.196,294.97882,46.00565,12.953
10864531,K02080.01,Kepler-358 c,CONFIRMED,CANDIDATE,0.526,0,0,0,0,83.4887405,188.53792,0.42,6.21,955.4,2.95,411.0,6.76,24.7,1,q1_q17_dr25_tce,5910.0,4.505,0.94,293.23022,48.281368,15.375
10864531,K02080.02,Kepler-358 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,34.0607677,141.35928,0.786,2.471,818.9,2.96,554.0,22.32,20.5,2,q1_q17_dr25_tce,5910.0,4.505,0.94,293.23022,48.281368,15.375
9472000,K02082.01,Kepler-1790 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,31.5888979,155.61538,0.194,3.438,360.6,2.59,682.0,51.02,27.3,1,q1_q17_dr25_tce,5866.0,4.175,1.367,294.56693,46.075802,14.143
7097965,K02083.01,Kepler-1791 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.72085047,136.563,0.963,1.8264,267.0,2.53,1021.0,257.14,25.0,1,q1_q17_dr25_tce,5887.0,4.29,1.177,284.49033,42.648289,13.516
